t,QPAR,QST,Q,PPAR,PST,P,Bar,etaPAR,etaST,eta
2022-11-29 12:30:00,28.882835,25.734975,54.61781,54.237,52.75764,106.99464,28.119745,0.672064488498249,0.700381285082686,0.692929496507835
2022-11-29 13:30:00,28.8476375,28.1162025,56.96384,53.94425,59.15071,113.09496,28.039115,0.669943224777909,0.746336970509184,0.72623335321148
2022-11-29 14:30:00,28.81642,27.966035,56.782455,54.053375,58.95394,113.007315,28.02730125,0.672124201067665,0.748408978848398,0.728334037327152
2022-11-29 15:30:00,28.79882,34.7235775,63.5223975,53.50625,73.932495,127.438745,27.83081125,0.66900646585543,0.757546878671784,0.734246770035902
2022-11-29 16:30:00,28.931085,18.5738575,47.5049425,55.0705,35.588905,90.659405,28.257455,0.675637447877529,0.675040173379203,0.675197350878763
2022-11-29 17:30:00,28.8135825,27.25408,56.0676625,53.65,55.5008125,109.1508125,27.97253625,0.669161794929583,0.702606400636486,0.693805188608354
2022-11-29 18:30:00,28.46333,52.5626825,81.0260125,51.78075,114.466725,166.247475,27.295775,0.669090262219816,0.794154107120892,0.76124256898903
2022-11-29 19:30:00,28.4582225,51.71531,80.1735325,51.67175,113.1502,164.82195,27.31848625,0.667510844981289,0.79690021728143,0.762850382465604
2022-11-29 20:30:00,28.75454,31.0176575,59.7721975,53.3825,64.0308375,117.4133375,27.856235,0.668888472637436,0.650084599716763,0.655032987327467
2022-11-29 21:30:00,28.793145,28.1135225,56.9066675,53.622625,56.2085125,109.8311375,27.9982075,0.668762910584571,0.705503477157666,0.695834907006851
2022-11-29 22:30:00,28.420755,52.594865,81.01562,51.645875,114.8982,166.544075,27.26964375,0.669067956908878,0.797319763060621,0.763569287757531
2022-11-29 23:30:00,28.46787,52.6605625,81.1284325,51.255,115.181925,166.436925,27.27986875,0.662486218591627,0.798202874976657,0.762487965401649
2022-11-30 00:30:00,28.458225,52.629725,81.08795,51.659625,115.18635,166.845975,27.29941375,0.667117370742778,0.798539834573458,0.763954975670648
2022-11-30 01:30:00,28.4996625,52.30257,80.8022325,51.486,114.301625,165.787625,27.31327,0.663834233727297,0.796637430701424,0.761689220971391
2022-11-30 02:30:00,28.517825,52.0652575,80.5830825,51.65875,113.85835,165.5171,27.31463375,0.665421894441698,0.797336312936206,0.762621992279757
2022-11-30 03:30:00,28.45822,51.7957575,80.2539775,51.79625,113.418775,165.215025,27.3293975,0.66840995437647,0.797730801659805,0.763698999743138
2022-11-30 04:30:00,28.4627625,50.7928525,79.255615,51.743375,111.136475,162.87985,27.3409925,0.666798252063007,0.797439247321515,0.763060038042961
2022-11-30 05:30:00,28.4871725,50.90682,79.3939925,51.72625,111.1417,162.86795,27.36189375,0.665541981020931,0.795031991066549,0.760955672633492
2022-11-30 06:30:00,28.945845,14.89609175,43.84193675,54.33475,25.6992375,80.0339875,28.2446975,0.6685547703571,0.55408342249355,0.584207461405011
2022-11-30 07:30:00,28.6835825,37.4534125,66.136995,52.688375,80.5520325,133.2404075,27.75265375,0.663578250406902,0.765701125060516,0.738826684362197
2022-11-30 08:30:00,28.500795,51.9137475,80.4145425,51.58275,113.534975,165.117725,27.328045,0.664106711478146,0.797500404125782,0.762396800797457
2022-11-30 09:30:00,28.5257725,50.680225,79.2059975,51.63625,110.7401,162.37635,27.37893,0.663154219658404,0.795128668722235,0.760398550547543
2022-11-30 10:30:00,28.57516,48.659665,77.234825,51.681375,106.533725,158.2151,27.42231375,0.662102478629069,0.794737111743257,0.759833260923734
2022-11-30 11:30:00,28.601845,44.574305,73.17615,52.186625,96.8838225,149.0704475,27.548865,0.6642335966336,0.786220554035306,0.75411872314012
2022-11-30 12:30:00,28.9401725,17.868603,46.8087755,55.115125,31.8639975,86.9791225,28.27699625,0.675282701585499,0.559847850161472,0.590225442641479
2022-11-30 13:30:00,28.727295,37.4989975,66.2262925,53.429625,81.923795,135.35342,27.84763125,0.668663734848885,0.77782719139895,0.749099965991038
2022-11-30 14:30:00,29.0593775,9.998213,39.0575905,55.213375,14.5267375,69.7401125,28.3701325,0.672116224717565,0.509956526713765,0.552630131451607
2022-11-30 15:30:00,28.88681,25.836875,54.723685,54.190875,53.8857575,108.0766325,28.0916075,0.669930714497454,0.739518762263446,0.721206118114501
2022-11-30 16:30:00,28.877725,18.384805,47.26253,54.24075,32.850925,87.091675,28.2321875,0.670327989147381,0.577127018266727,0.60165358955111
2022-11-30 17:30:00,28.9844475,8.8652525,37.8497,54.979875,11.527845,66.50772,28.31106375,0.672369270429385,0.457371204951466,0.513949643235129
2022-11-30 18:30:00,28.9929625,12.9291625,41.922125,54.811,21.64834,76.45934,28.2792575,0.670828140705945,0.52653458647697,0.564506574431963
2022-11-30 19:30:00,28.927115,23.8350875,52.7622025,54.113,48.8264225,102.9394225,28.11636,0.66809790000582,0.724925243953191,0.709970679756514
2022-11-30 20:30:00,28.963445,23.404695,52.36814,54.317375,47.6192125,101.9365875,28.134995,0.669019396189476,0.719228223007143,0.706015373844599
2022-11-30 21:30:00,28.9498225,21.8038,50.7536225,54.774125,43.84162,98.615745,28.17543375,0.674013494582876,0.710495571217947,0.700895024735033
2022-11-30 22:30:00,28.9617425,21.2567625,50.218505,54.3045,42.99175,97.29625,28.1515775,0.668560115246632,0.715032876243344,0.702803202296841
2022-11-30 23:30:00,28.999775,20.7365375,49.7363125,54.791125,41.182675,95.9738,28.2079225,0.672126200180847,0.701046819686869,0.693436130343179
2022-12-01 00:30:00,29.000345,20.8210075,49.8213525,54.6065,41.5332975,96.1397975,28.20883125,0.669891627457263,0.70411738579898,0.695110607288002
2022-12-01 01:30:00,28.953225,20.366485,49.31971,54.64425,40.0649075,94.7091575,28.22721875,0.671981024163944,0.692856245424969,0.687362766145752
2022-12-01 02:30:00,29.004885,20.77542,49.780305,54.538,41.4092375,95.9472375,28.18087875,0.670147404036419,0.703639328972184,0.694825664515404
2022-12-01 03:30:00,28.99637,20.48447,49.48084,54.791125,40.7388275,95.5299525,28.2136,0.67218557066859,0.701794832093615,0.694002921192293
2022-12-01 04:30:00,28.9861525,19.9427975,48.92895,54.588125,39.259505,93.84763,28.21609375,0.670226659852941,0.693915357422397,0.687681489640961
2022-12-01 05:30:00,28.96458,19.4038025,48.3683825,54.75825,37.911145,92.669395,28.21541,0.672987998786878,0.688916315555297,0.684724653247818
2022-12-01 06:30:00,29.00034,13.24826875,42.24860875,55.29225,19.078955,74.371205,28.3973825,0.674506348811102,0.486373229707008,0.535881945260717
2022-12-01 07:30:00,28.65293,34.0344175,62.6873475,52.973375,70.4174125,123.3907875,27.77761375,0.669154971120261,0.726641174787249,0.711513226453831
2022-12-01 08:30:00,28.999205,18.3311775,47.3303825,54.77125,33.794065,88.565315,28.226535,0.672586407144283,0.649343719684698,0.655460216384589
2022-12-01 09:30:00,28.3759075,62.460335,90.8362425,50.621125,136.36465,186.985775,26.98568375,0.662547977476483,0.806995634819898,0.768983093413736
2022-12-01 10:30:00,28.78917,26.7244725,55.5136425,53.670375,53.962395,107.63277,28.02365375,0.669034865533244,0.716419298748837,0.703949711060523
2022-12-01 11:30:00,28.7539775,27.161565,55.9155425,53.416375,53.23887,106.655245,27.8896,0.670522479025412,0.610920376615276,0.626605140407417
2022-12-01 12:30:00,28.6886925,36.92380225,65.61249475,52.6415,76.1851925,128.8266925,27.63246,0.666040134920279,0.648483483992898,0.653103655289577
2022-12-01 13:30:00,28.353205,61.5003375,89.8535425,50.629625,133.20835,183.837975,26.97158875,0.664180229704585,0.799901825639876,0.76418561618322
2022-12-01 14:30:00,28.600705,47.180785,75.78149,52.060375,101.26488,153.325255,27.39393,0.665896097258233,0.77119973063115,0.743488248164593
2022-12-01 15:30:00,28.5201,47.8914,76.4115,51.649625,102.0476425,153.6972675,27.36528875,0.664215815985259,0.724055530054323,0.708308236878254
2022-12-01 16:30:00,28.909515,23.75463975,52.66415475,54.428375,49.165445,103.59382,28.022995,0.674225377914437,0.69235448954349,0.687583670693739
2022-12-01 17:30:00,28.50477,55.7859275,84.2906975,51.070125,122.63185,173.701975,27.21649625,0.660129671955397,0.806388465494154,0.767899309299744
2022-12-01 18:30:00,28.9765,19.5512875,48.5277875,54.473,36.875495,91.348495,28.1590575,0.671160785472315,0.664734053991998,0.666425299118398
2022-12-01 19:30:00,29.09344,15.5329625,44.6264025,55.178875,27.70777,82.886645,28.3276275,0.673115494481044,0.625720035004418,0.638192524340372
2022-12-01 20:30:00,28.3946425,60.8567625,89.251405,50.83775,131.955275,182.793025,27.02838875,0.664247441125912,0.799598913439348,0.763980104935812
2022-12-01 21:30:00,28.3901,60.9103925,89.3004925,50.623875,132.18895,182.812825,26.99724875,0.663223274738769,0.799991402429931,0.763999789879625
2022-12-01 22:30:00,28.36342,60.122015,88.485435,50.4015,130.42295,180.82445,27.02633125,0.660007905722474,0.799052105196017,0.76246152638719
2022-12-01 23:30:00,28.39237,60.104585,88.496955,50.72525,130.474875,181.200125,27.03497125,0.663036329687647,0.799737024039309,0.763763157104661
2022-12-02 00:30:00,28.34866,59.742575,88.091235,50.633625,129.7797,180.413325,27.03451375,0.662988088798441,0.800159924030698,0.764062072653788
2022-12-02 01:30:00,28.851045,24.328494,53.179539,54.055875,48.2518875,102.3077625,27.99049625,0.672076265747274,0.603755393573458,0.621734570461304
2022-12-02 02:30:00,28.6506575,47.5146375,76.165295,52.3525,101.7023975,154.0548975,27.43914,0.667536673035271,0.774345478572163,0.746237898167717
2022-12-02 03:30:00,28.39124,61.0176575,89.4088975,50.771,133.017675,183.788675,26.99316875,0.664631864782505,0.804546440386296,0.767726815227404
2022-12-02 04:30:00,28.38499,61.3005625,89.6855525,50.828625,132.6679,183.496525,26.9647675,0.66643009027219,0.799221369732453,0.764276296190278
2022-12-02 05:30:00,28.36172,61.4560925,89.8178125,50.500125,133.21075,183.710875,26.9940775,0.661892317667133,0.799654298734016,0.763401145821678
2022-12-02 06:30:00,28.38045,60.7267075,89.1071575,50.78075,132.050675,182.831425,27.01610875,0.664871975474876,0.801211114662609,0.765332393823732
2022-12-02 07:30:00,28.38272,60.55777,88.94049,50.72075,131.775075,182.495825,26.99794375,0.663811856559023,0.803153111125117,0.766484359923513
2022-12-02 08:30:00,28.32255,60.926485,89.249035,50.558,132.06525,182.62325,26.98726375,0.663533674554653,0.80010379775279,0.764164291648017
2022-12-02 09:30:00,28.399755,60.174305,88.57406,50.483625,130.545075,181.0287,27.01452125,0.660504228836767,0.799478573005284,0.762906377171464
2022-12-02 10:30:00,28.554725,47.21967075,75.77439575,51.99325,100.495675,152.488925,27.36711875,0.667028275010416,0.712714989467649,0.70069216987364
2022-12-02 11:30:00,28.7869,34.458105,63.245005,52.983,73.01198,125.99498,27.81076375,0.666298162679413,0.741804154737578,0.721934156827534
2022-12-02 12:30:00,28.43608,54.3378825,82.7739625,51.1495,117.1367125,168.2862125,27.17513375,0.6644391624628,0.788169201669466,0.755608665036133
2022-12-02 13:30:00,28.3532,61.6759825,90.0291825,50.60275,133.880225,184.482975,26.969315,0.664012839400522,0.80158650123015,0.765382906011827
2022-12-02 14:30:00,28.709695,37.0779925,65.7876875,53.199375,77.204315,130.40369,27.67473125,0.670927868499146,0.690880675547583,0.685629936850626
2022-12-02 15:30:00,28.64271,44.662795,73.305505,52.213,96.020915,148.233915,27.4907025,0.66505547542987,0.763732521671477,0.737764877923686
2022-12-02 16:30:00,28.9310875,24.49207,53.4231575,54.43775,50.1792575,104.6170075,28.0827475,0.672050024485025,0.726768797567668,0.712369120440657
2022-12-02 17:30:00,28.9571975,24.7441375,53.701335,54.412,50.57846,104.99046,28.0738725,0.672403727169681,0.72418193989775,0.710556094442995
2022-12-02 18:30:00,29.019075,24.5577675,53.5768425,54.399625,49.5695875,103.9692125,28.10862625,0.670398179362604,0.713590384119714,0.70222401444679
2022-12-02 19:30:00,28.9413075,24.500115,53.4414225,54.349,49.715485,104.064485,28.08978125,0.671278702474564,0.719086368442985,0.706505403714453
2022-12-02 20:30:00,29.0548375,21.2607825,50.31562,54.68275,42.325065,97.007815,28.1329475,0.671505716384076,0.625524882407417,0.637625101874959
2022-12-02 21:30:00,28.97593,20.5461475,49.5220775,54.874125,42.131465,97.00559,28.14976,0.675202677102133,0.699806767731918,0.693332007039869
2022-12-02 22:30:00,29.0241825,17.4140785,46.438261,54.77925,31.2621725,86.0414225,28.1903975,0.673831105978504,0.60691597941737,0.624525223249248
2022-12-02 23:30:00,29.0162375,19.8382175,48.854455,54.8035,39.0524325,93.8559325,28.162265,0.672722653130802,0.696475062229914,0.690224428256463
2022-12-03 00:30:00,29.0644875,19.4560925,48.52058,54.99575,37.6331475,92.6288975,28.225185,0.67300784484147,0.681901146409426,0.679560803891543
2022-12-03 01:30:00,29.045755,18.7562025,47.8019575,55.036375,35.6220025,90.6583775,28.2390375,0.673957772112319,0.668992659029988,0.670299267735864
2022-12-03 02:30:00,29.0287275,18.5792175,47.607945,55.175125,35.3850425,90.5601675,28.23995375,0.675682059610811,0.670984943462745,0.672221026659604
2022-12-03 03:30:00,28.9696875,25.4038025,54.37349,54.411,52.3778825,106.7888825,28.0711675,0.670822666383244,0.709698136671918,0.699467749753846
2022-12-03 04:30:00,28.33844,64.0438025,92.3822425,50.2475,136.2687,186.5162,26.89002625,0.661649053455624,0.788394789719971,0.755040648597774
2022-12-03 05:30:00,28.35434,61.5030175,89.8573575,50.60125,133.2691,183.87035,26.97180375,0.664441687193173,0.799441652568858,0.763915345891046
2022-12-03 06:30:00,28.7040225,34.6189965,63.323019,53.034375,70.1556675,123.1900425,27.69264625,0.670488222219411,0.664215666699068,0.665866339204422
2022-12-03 07:30:00,28.751135,38.9322925,67.6834275,53.337125,82.5392975,135.8764225,27.7206,0.672270114690655,0.757585322607001,0.735133952102699
2022-12-03 08:30:00,28.2941675,63.50481,91.7989775,50.213,135.41755,185.63055,26.8804775,0.662938518805082,0.790142752131974,0.756667953888055
2022-12-03 09:30:00,28.3804475,61.995085,90.3755325,50.634125,134.386175,185.0203,26.9684025,0.663976671862685,0.800293141281894,0.764420386171576
2022-12-03 10:30:00,28.2862175,62.314195,90.6004125,50.408,134.600975,185.008975,26.9050025,0.665721267947977,0.798297982829979,0.763409373650505
2022-12-03 11:30:00,28.342985,61.1222375,89.4652225,50.621125,132.740475,183.3616,26.9854425,0.664210958449412,0.801341658611628,0.76525463225315
2022-12-03 12:30:00,28.595595,52.652515,81.24811,52.131375,113.2758475,165.4072225,27.2530975,0.668879127055938,0.783697554173226,0.753482178616045
2022-12-03 13:30:00,28.373075,61.100785,89.47386,50.580375,132.75145,183.331825,26.98408,0.662706148822481,0.802077595327102,0.765400898878517
2022-12-03 14:30:00,28.76022,42.392855,71.153075,53.15725,91.302385,144.459635,27.61771375,0.670337929756379,0.769157313916773,0.743152212821933
2022-12-03 15:30:00,28.54848,54.4143025,82.9627825,51.793125,118.9889775,170.7821025,27.21537,0.667566492114735,0.807117630491453,0.770393646708106
2022-12-03 16:30:00,29.101385,10.11486,39.216245,55.4675,13.9825375,69.4500375,28.33558625,0.675774132781154,0.485267902385157,0.535401120910419
2022-12-03 17:30:00,28.879995,26.77408,55.654075,54.146875,51.067785,105.21466,27.8703525,0.673144780833355,0.565550755529278,0.593864972714561
2022-12-03 18:30:00,28.503635,51.71263,80.216265,51.461875,107.226925,158.6888,27.20966375,0.666007382235864,0.710099640482558,0.698496414628164
2022-12-03 19:30:00,28.31801,62.131845,90.449855,50.5895,134.3865,184.976,26.96045375,0.664853524892956,0.799072827453797,0.763751958358839
2022-12-03 20:30:00,28.3532,60.7334125,89.0866125,50.700375,131.587575,182.28795,26.98316625,0.665388845763049,0.799304501263466,0.764063539289672
2022-12-03 21:30:00,28.493985,52.83084,81.324825,51.683,115.121575,166.804575,27.2271725,0.668121188731224,0.797533828728315,0.763477870834344
2022-12-03 22:30:00,28.94017,19.55531025,48.49548025,54.259125,37.833125,92.09225,28.10475875,0.670686210267443,0.611669655082443,0.627200327499548
2022-12-03 23:30:00,29.10536,4.85631375,33.96167375,55.473,6.8220925,62.2950925,28.47367125,0.675293116294491,,
2022-12-04 00:30:00,,0.0,,,0.0,,,,,
2022-12-04 01:30:00,,0.0,,,0.0,,,,,
2022-12-04 02:30:00,,0.0,,,0.0,,,,,
2022-12-04 03:30:00,,0.0,,,0.0,,,,,
2022-12-04 04:30:00,,0.0,,,0.0,,,,,
2022-12-04 05:30:00,,0.0,,,0.0,,,,,
2022-12-04 06:30:00,,0.0,,,0.0,,,,,
2022-12-04 07:30:00,,0.0,,,0.0,,,,,
2022-12-04 08:30:00,,0.0,,,0.0,,,,,
2022-12-04 09:30:00,,0.0,,,0.0,,,,,
2022-12-04 10:30:00,,0.0,,,0.0,,,,,
2022-12-04 11:30:00,,0.0,,,0.0,,,,,
2022-12-04 12:30:00,,0.0,,,0.0,,,,,
2022-12-04 13:30:00,,0.0,,,0.0,,,,,
2022-12-04 14:30:00,,0.0,,,0.0,,,,,
2022-12-04 15:30:00,,0.0,,,0.0,,,,,
2022-12-04 16:30:00,,0.0,,,0.0,,,,,
2022-12-04 17:30:00,,0.0,,,0.0,,,,,
2022-12-04 18:30:00,,0.0,,,0.0,,,,,
2022-12-04 19:30:00,,0.0,,,0.0,,,,,
2022-12-04 20:30:00,,0.0,,,0.0,,,,,
2022-12-04 21:30:00,,0.0,,,0.0,,,,,
2022-12-04 22:30:00,,0.0,,,0.0,,,,,
2022-12-04 23:30:00,,0.0,,,0.0,,,,,
2022-12-05 00:30:00,,0.0,,,0.0,,,,,
2022-12-05 01:30:00,,0.0,,,0.0,,,,,
2022-12-05 02:30:00,,0.0,,,0.0,,,,,
2022-12-05 03:30:00,,0.0,,,0.0,,,,,
2022-12-05 04:30:00,,0.0,,,0.0,,,,,
2022-12-05 05:30:00,,0.0,,,0.0,,,,,
2022-12-05 06:30:00,,0.0,,,0.0,,,,,
2022-12-05 07:30:00,,0.0,,,0.0,,,,,
2022-12-05 08:30:00,,0.0,,,0.0,,,,,
2022-12-05 09:30:00,,0.0,,,0.0,,,,,
2022-12-05 10:30:00,,0.0,,,0.0,,,,,
2022-12-05 11:30:00,,0.0,,,0.0,,,,,
2022-12-05 12:30:00,,0.0,,,0.0,,,,,
2022-12-05 13:30:00,,0.0,,,0.0,,,,,
2022-12-05 14:30:00,,0.0,,,0.0,,,,,
2022-12-05 15:30:00,,0.0,,,0.0,,,,,
2022-12-05 16:30:00,,0.0,,,0.0,,,,,
2022-12-05 17:30:00,,0.0,,,0.0,,,,,
2022-12-05 18:30:00,,0.0,,,0.0,,,,,
2022-12-05 19:30:00,,14.155979,,,29.501825,,,,,
2022-12-05 20:30:00,,43.29922,,,94.2917475,,,,0.773172385167671,
2022-12-05 21:30:00,,64.722235,,,135.518135,,,,0.769720043002417,
2022-12-05 22:30:00,,70.9729625,,,149.147325,,,,0.772815021280419,
2022-12-05 23:30:00,,71.269275,,,147.19135,,,,0.759975276058411,
2022-12-06 00:30:00,,70.8965375,,,149.31515,,,,0.774541269292321,
2022-12-06 01:30:00,,70.5211225,,,148.032725,,,,0.772248637813621,
2022-12-06 02:30:00,,69.8976575,,,147.098225,,,,0.772280416394553,
2022-12-06 03:30:00,,71.1740825,,,149.1688,,,,0.771500735295126,
2022-12-06 04:30:00,,69.385475,,,145.348925,,,,0.768871764502361,
2022-12-06 05:30:00,,38.0594425,,,79.0262475,,,,0.67489326267876,
